Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX,CFRUY,COST,HESAY,LVMUY,MCD,WMT,^VIX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-01,,34.78367233276367,,11.34833812713623,20.141069412231445,10.103962898254395,12.34000015258789,,35.435995582989484,,11.565383091023513,21.202644060004936,10.473728705051329,13.729999542236328,,32.942224340866225,,11.00726831445614,20.12953029421783,9.916852651238843,11.130000114440918,,33.92070532806713,,11.317332210638003,20.198762801437788,10.257661079130758,13.029999732971191,,39344700,,5000.0,101717900,709021800,0
2006-03-01,,36.88788604736328,,12.092493057250977,19.823755264282227,10.522730827331543,11.390000343322754,,38.35223264100655,,12.247525019523426,20.337234012022293,10.88581449075528,13.34000015258789,,34.58579789020169,,11.348339165223223,19.679519562069302,9.992584335808468,10.529999732971191,,35.21240292032665,,11.472365208161182,20.19299830980937,10.10395976697273,12.050000190734863,,74544700,,22900.0,112047900,803963700,0
2006-04-01,,37.071781158447266,,13.090896606445312,19.944908142089844,10.06759262084961,11.59000015258789,,39.08100000995891,,13.177714109139009,20.52185081834552,10.577344291699834,13.09000015258789,,36.27490338425364,,12.092490594268739,19.4487370883721,10.058649620302305,11.020000457763672,,37.105835186814076,,12.092490594268739,19.875675637180425,10.56840129115253,11.470000267028809,,56564500,,32800.0,106187800,591321300,0
2006-05-01,,36.050140380859375,,12.402557373046875,19.137187957763672,10.832222938537598,16.440000534057617,,38.98564300041338,,13.642813110351561,20.76416836724079,11.178765759372823,19.8700008392334,,35.63467452956911,,12.092493438720702,18.819869918653602,10.181619281530178,11.180000305175781,,37.282915805391326,,13.090899685746988,19.985294415757856,10.266578133623765,11.829999923706055,,69298200,,49900.0,120458500,906025200,0
2006-06-01,,39.000144958496094,,12.55759048461914,19.385276794433594,10.807389259338379,13.079999923706055,,39.1708089889063,,12.557590484619139,19.962219582373425,11.036235876274345,23.809999465942383,,35.51859717565199,,10.697206709120008,18.306394397227482,10.443927174174547,12.739999771118164,,36.249039017477564,,12.129701885070297,19.021804422652192,10.825336704641057,16.469999313354492,,72765000,,12500.0,131708100,737199000,0
2006-07-01,,36.016929626464844,,12.092493057250977,20.418001174926758,9.983990669250488,14.949999809265137,,39.5530879356367,,12.309538040992406,20.481465222119077,10.780466389244033,19.579999923706055,,34.61065992481706,,11.007269321343838,18.89487284575774,9.492644010299509,12.770000457763672,,39.034270518394266,,12.309538040992406,19.442968834127626,10.7131589706753,13.289999961853027,,82553700,,165200.0,109918200,808769100,0
2006-08-01,,32.022396087646484,,12.73122501373291,20.712251663208008,10.03334903717041,12.3100004196167,,36.032895274370276,,13.084697694193494,20.914180804422923,10.1971310271514,16.149999618530273,,31.48173095125781,,11.844442011005485,19.74298738365126,9.755143098609464,11.569999694824219,,35.861798910504746,,12.557588792278592,20.308391179915603,9.950335684968822,15.489999771118164,,119717400,,8100.0,97181000,711266100,0
2006-09-01,,34.0002555847168,,12.650607109069824,22.569997787475586,11.107291221618652,11.979999542236328,,35.827562742470754,,13.022684032265982,23.112325333539722,11.24917205566601,14.489999771118164,,32.1181963600064,,12.092492315675553,20.775705639950193,9.913684878020932,10.739999771118164,,32.241385899936134,,12.650607109069824,20.91417285620492,10.134389471528705,12.140000343322754,,105807300,,8700.0,182563500,795631200,0
2006-10-01,,36.532501220703125,,13.084696769714355,24.18543815612793,11.098282814025879,11.100000381469727,,37.19635342583459,,13.208721619590378,24.508526876850013,11.744631876105915,12.90999984741211,,32.77522341989674,,12.402555955596563,22.471919746672754,10.728940953070975,10.4399995803833,,33.924991347426364,,12.650606838148514,22.569998954241225,10.949645558000292,12.449999809265137,,110495000,,26100.0,426927400,1096482900,0
2006-11-01,,35.793357849121094,,12.712621688842773,24.214284896850586,10.382119178771973,10.90999984741211,,37.483790714706004,,13.487781547918551,24.38159660079441,11.192870859836765,12.550000190734863,,35.17741252197686,,12.557589717027618,23.533492360828394,10.352841598022907,9.8100004196167,,36.64883964575747,,12.805640635371851,24.318134754946286,11.12080286963489,10.930000305175781,,66647500,,7500.0,163643700,1115879700,0
2006-12-01,,36.27339172363281,,12.867648124694824,26.20013427734375,10.400136947631836,11.5600004196167,,37.81708631464885,,13.270730841438604,26.40699208560159,10.560035119584095,12.680000305175781,,35.49125354960532,,12.402552409344409,24.645738195954344,10.089348942367907,9.390000343322754,,35.86860059285568,,12.71261621957802,24.929429870671246,10.359599101585582,11.069999694824219,,61920400,,9800.0,102668500,834138900,0
2007-01-01,,38.5306282043457,,13.332749366760254,26.21194839477539,10.779869079589844,10.420000076293945,,39.27846279722595,,13.332749366760254,26.631577706917138,11.026253422754065,12.829999923706055,,35.97152517808545,,12.09249361171279,25.14219497351625,10.513141276788536,9.869999885559082,,36.60272367332448,,12.867653458617456,25.7982328476479,10.644244937497719,12.15999984741211,,63590400,,16500.0,140837800,869763600,0
2007-02-01,,38.34538650512695,,13.580799102783203,25.821870803833008,10.920016288757324,15.420000076293945,,40.27329113771742,,14.573003857286075,27.311253460993214,11.396962756472153,19.010000228881836,,37.76907355348799,,12.774633405074594,25.63865457222118,10.723361074482073,9.699999809265137,,38.59237814400267,,13.270735190926052,26.15875473472371,10.739184703189931,10.319999694824219,,57578500,,34300.0,108331900,834009900,0
2007-03-01,,37.02488708496094,,13.95287799835205,26.625661849975586,10.612600326538086,14.640000343322754,,39.01917067964105,,14.045896948447705,26.885714156667056,10.92227597527507,21.25,,35.4294612585388,,13.177718109554714,25.006255460943578,10.185384386458832,11.210000038146973,,37.89136731248309,,13.580801015169305,25.703664775939348,10.800214555269715,17.760000228881836,,105195800,,15900.0,140190900,1042108500,0
2007-04-01,,36.83921432495117,,14.542000770568848,28.53466796875,10.883708953857422,14.220000267028809,,38.55842351548765,,14.883070666898531,29.37392410260853,11.344767298084824,15.460000038146973,,36.68792307672635,,13.890865719211925,26.158748722751625,10.636145206339624,11.460000038146973,,36.68792307672635,,13.890865719211925,26.170569485716396,10.688384137710448,14.90999984741211,,73455700,,18900.0,145227100,771433500,0
2007-05-01,,38.93755340576172,,16.74344825744629,29.87630844116211,10.81103229522705,13.050000190734863,,39.61328890582505,,16.74344825744629,31.076090529191568,11.101748850477685,14.600000381469727,,36.54489615539051,,14.262937404491284,28.493310075855952,10.52031509017366,12.079999923706055,,36.944822696632585,,14.541995348568621,28.493310075855952,10.883711434039709,14.100000381469727,,89022100,,25800.0,190214400,927599700,0
2007-06-01,,40.35108947753906,,15.697860717773438,30.000415802001953,10.977580070495605,16.229999542236328,,40.74411935635156,,22.60491943359375,31.253389915515008,11.737408822762019,18.979999542236328,,37.820525956241944,,14.190866328397533,29.56305874251085,10.881745631134256,12.430000305175781,,38.985827377927016,,16.953689575195312,29.8822126537593,10.929663177224286,12.770000457763672,,82585700,,15500.0,151087700,1330694400,0
2007-07-01,,41.23369216918945,,16.639732360839844,28.292354583740234,10.48471736907959,23.520000457763672,,43.48844457702851,,21.977005004882812,31.454338397327742,11.239982201185603,24.170000076293945,,40.22698391526803,,14.442031860351562,28.286445328165314,10.434518225891352,14.670000076293945,,41.02683470514655,,15.0699462890625,30.254556603371196,10.998115501296544,16.479999542236328,,89572800,,89000.0,152476800,1036144800,0
2007-08-01,,42.68115234375,,15.06994915008545,29.107969284057617,9.955348014831543,23.3799991607666,,45.32150843974791,,17.110671430826187,30.66236502634669,11.04831404816573,37.5,,39.563874199111694,,13.280392448982411,27.565394307458938,9.793343221712645,19.329999923706055,,41.471565030364374,,16.325778245925903,28.180060595876434,10.50753601407883,23.709999084472656,,114687300,,29900.0,184713500,1684197600,0
2007-09-01,,42.41850280761719,,16.325775146484375,32.193119049072266,10.010168075561523,18.0,,43.36543887350883,,16.953689575195312,32.93780924657005,10.331227649361722,28.81999969482422,,38.769005546057734,,13.751325749239186,28.847919033981892,9.652416054025613,16.90999984741211,,42.82630667863928,,15.0699462890625,29.03704677476166,9.978061855736415,21.93000030517578,,89661000,,68200.0,184427200,1128462000,0
2007-10-01,,46.4896240234375,,17.832773208618164,35.31372833251953,10.367919921875,18.530000686645508,,48.76364871481113,,18.837436741001998,35.37282990488403,10.938946658332217,24.149999618530273,,42.2733468313124,,15.854842590343347,32.31132156112929,9.92302364438772,16.079999923706055,,42.52217663345178,,17.895564903951897,32.35860462268526,10.051447217419323,18.440000534057617,,119493700,,77200.0,169180500,1311084000,0
2007-11-01,,46.58638381958008,,19.465347290039062,34.557220458984375,10.984808921813965,22.8700008392334,,47.22919316955628,,19.77930450439453,35.41420460742181,11.060487563619978,31.09000015258789,,43.64881517342516,,16.011817932128906,33.23923543768069,9.74643788687139,17.3799991607666,,46.10254581971407,,17.83276953586028,35.077320654893,10.250958885015576,19.889999389648438,,93320600,,41200.0,210604500,1297021500,0
2007-12-01,,48.323875427246094,,22.061792373657227,35.73286819458008,10.899959564208984,22.5,,50.34660512109476,,31.516846248081755,38.632258226718605,11.47786556169889,24.860000610351562,,45.09581594384006,,17.554883600635993,35.241548004727655,10.748602903476726,18.280000686645508,,46.689065048654896,,17.554883600635993,35.453847880581364,10.941238235973362,23.59000015258789,,95612600,,28600.0,145737700,913579500,0
2008-01-01,,47.063106536865234,,22.566068649291992,32.49987030029297,11.688555717468262,26.200000762939453,,48.801819145597385,,30.886519200554513,36.078615239310345,11.817558175940741,37.56999969482422,,43.21160627820707,,20.80112517588365,29.940156085045622,9.930895078802363,22.110000610351562,,48.233792480732426,,24.709215841352673,36.078615239310345,10.921450659250018,22.579999923706055,,147585600,,26400.0,322895900,1783828500,0
2008-02-01,,42.89295196533203,,25.213485717773438,32.82136917114258,11.42363166809082,26.540000915527344,,47.395603709829125,,28.05000286102295,34.61680849108107,11.879747508662035,29.700000762939453,,42.698992428092325,,20.86415846963937,32.057092793334945,11.020498448135621,21.639999389648438,,47.18086354859959,,22.061800003051758,32.554477979076395,11.725405226523712,25.65999984741211,,116784000,,38700.0,173118000,1429890600,0
2008-03-01,,45.10730743408203,,22.786685943603516,34.05908966064453,12.135455131530762,25.610000610351562,,47.17625588581027,,27.419662426214895,34.51101100516558,12.474086704293494,35.599998474121094,,41.42068499418417,,21.43146028715647,31.756726695650705,11.20479400422891,22.290000915527344,,42.98281274268025,,27.419662426214895,32.965924855656716,11.386780414676286,27.540000915527344,,124947000,,20800.0,176502600,1470540000,0
2008-04-01,,49.467384338378906,,19.193767547607422,36.385860443115234,13.419927597045898,20.790000915527344,,50.15471914288784,,24.267981348699024,37.008778441880985,13.665272365341302,25.610000610351562,,45.10731257332587,,15.159608647304186,33.674324621780414,12.22328911010226,19.209999084472656,,45.2531105441654,,22.786689942479754,34.223960890877535,12.31124334476335,25.610000610351562,,86953200,,34400.0,162566400,1317696000,0
2008-05-01,,49.515968322753906,,20.013198852539062,36.22709655761719,13.364380836486816,17.829999923706055,,52.23060122100544,,21.11628855307271,37.71721905095821,13.676848226958699,20.950000762939453,,47.8358147446922,,16.703929750938116,34.99957795260302,12.74175848031391,15.819999694824219,,49.14105710090977,,19.19376127019444,36.361452685503366,13.470850382494449,20.780000686645508,,102556200,,36300.0,130719300,1178973300,0
2008-06-01,,48.802249908447266,,21.653976440429688,34.33390808105469,13.062817573547363,23.950000762939453,,51.18878731272251,,23.248525479738372,36.89276657599537,13.934446848205766,24.559999465942383,,46.714899594798,,20.250772799220297,33.692664618210294,12.981465419245863,17.829999923706055,,49.71372451338407,,20.410227703151165,36.10495490939081,13.344063516703933,17.829999923706055,,127820800,,27200.0,170062300,1330044900,0
2008-07-01,,43.61171340942383,,21.685867309570312,36.75183868408203,13.625307083129883,22.940000534057617,,52.10722997306012,,23.91823600320255,37.62468603042179,13.843794243998454,30.809999465942383,,41.91400249191713,,19.51728082192216,34.23778911853428,12.862921540948403,20.729999542236328,,48.30129308051029,,21.653976814850466,34.34228393683165,13.016329117729093,25.139999389648438,,190949900,,23800.0,199976900,1486733700,0
2008-08-01,,46.65925979614258,,23.816181182861328,38.11029052734375,13.729899406433105,20.649999618530273,,47.98820939838611,,24.587942224884245,41.18370105374244,14.17849650754372,23.860000610351562,,42.8533242258639,,22.164228514259193,36.536703493690204,13.204597203163368,18.639999389648438,,43.91091591735006,,22.546919256377947,36.77643148440327,13.655519144642511,22.65999984741211,,99945200,,14800.0,187320500,1187517300,0
2008-09-01,,45.28936004638672,,24.077686309814453,38.1563720703125,13.976640701293945,39.38999938964844,,49.5232488553852,,24.61983191574051,40.4878070523698,14.900793063043572,48.400001525878906,,43.24565393005468,,15.307668117497931,36.83295858681196,13.47489217623623,20.469999313354492,,47.53534486001383,,23.81618041013073,38.583079428548494,13.978974918454796,20.649999618530273,,133535900,,24900.0,235712800,1680461700,0
2008-10-01,,39.76505661010742,,9.08892822265625,35.824928283691406,13.0244779586792,59.88999938964844,,45.42186760054871,,23.918232164884866,39.59108883786945,14.072318046406254,89.52999877929688,,33.94084731711535,,7.175469649465461,28.317339724964004,11.061822069529862,39.38999938964844,,44.64065423565569,,19.134585731907894,37.83478528884655,13.887953688693464,39.38999938964844,,186164000,,135300.0,340794300,2245083900,0
2008-11-01,,35.90087890625,,6.697103977203369,36.33201217651367,13.040814399719238,55.279998779296875,,39.639536926181336,,10.300783493056379,36.474247855988104,13.360532576352524,81.4800033569336,,30.606772243845796,,5.676592651654054,31.63204218326681,11.715262711202703,44.25,,39.430281573991245,,8.929471969604492,36.12175022444831,13.246181355841472,60.16999816894531,,134303900,,333100.0,222422600,1544394300,0
2008-12-01,,36.7317008972168,,8.450888633728027,38.80086898803711,13.08282470703125,40.0,,39.36938716763481,,8.804347986980009,39.92390619870729,13.822613873424887,68.5999984741211,,33.415351870440645,,5.9124088269067485,34.589486588090104,12.186677731596731,37.959999084472656,,35.49331751812133,,7.274833424328779,36.230366619216376,12.9217984643034,60.470001220703125,,130133100,,2934100.0,231622200,1408234500,0
2009-01-01,,31.505311965942383,,7.133451461791992,36.199180603027344,11.044055938720703,44.84000015258789,,37.515319559351425,,8.772216791525205,40.21715150154864,13.479279462040532,57.36000061035156,,31.337397069779982,,6.645034835002512,35.19468728339136,10.99717968570887,36.880001068115234,,36.68973042450201,,8.611553475835132,38.919422731227925,13.120675623571904,39.58000183105469,,115637700,,615800.0,207220100,1555641600,0
2009-02-01,,29.623249053955078,,7.294114112854004,32.59923553466797,11.540943145751953,46.349998474121094,,32.30991132314224,,8.483022172899986,37.29103010200671,11.876107801167766,53.15999984741211,,28.713702501507974,,6.812124209701937,32.1313039241225,10.840142431001416,40.72999954223633,,31.330398008839783,,6.812124209701937,35.94962519976705,10.915143753906246,49.41999816894531,,133948900,,1534500.0,201057500,1527099600,0
2009-03-01,,32.526214599609375,,8.058869361877441,34.36318588256836,12.211274147033691,44.13999938964844,,34.65390007416211,,8.797920137007976,35.32034290224626,12.422218265573887,53.25,,26.803228840447076,,6.805696015277885,31.762489617358185,11.015928835967728,38.790000915527344,,29.289041237249013,,7.101316447906443,32.61889339297246,11.440159376627122,49.959999084472656,,151183300,,961400.0,279642900,1635886500,0
2009-04-01,,34.12725830078125,,9.671930313110352,33.557151794433594,11.879460334777832,36.5,,34.38707681314864,,9.961124116496798,36.0633902347802,12.862345217090219,45.599998474121094,,30.918172602912243,,7.891780741333779,33.39342631118218,11.22891905016391,33.68000030517578,,32.069791626387286,,7.891780741333779,34.1931560429893,12.110450643018638,45.41999816894531,,112938500,,2880300.0,181800100,1351566300,0
2009-05-01,,34.07108688354492,,10.590925216674805,37.14646530151367,11.723897933959961,28.920000076293945,,35.05417516063502,,10.783721926238506,37.171651788644894,12.11045217412946,36.880001068115234,,31.325457385214833,,9.691210916002237,32.593675656040624,11.342058773196461,26.56999969482422,,33.97979921567766,,9.736196447171297,33.50675247406283,11.903031838887102,36.5,,119077600,,765700.0,206996500,1131146700,0
2009-06-01,,32.2708625793457,,10.0372953414917,36.20191955566406,11.479052543640137,26.350000381469727,,35.34427857528819,,11.601719295190476,38.41848994334988,12.263438051059925,32.77000045776367,,31.565950752350645,,6.1788192241426785,35.288842334529676,11.379522269275405,25.020000457763672,,34.68166242596192,,11.240193125283582,37.266125374885966,11.891388377494552,28.700000762939453,,113315600,,1202300.0,189413700,1253095500,0
2009-07-01,,34.893131256103516,,11.923810958862305,34.95832443237305,11.820290565490723,25.920000076293945,,35.19624352052095,,11.963251149406217,37.834480681103784,11.950625932536145,33.04999923706055,,31.276933263907633,,9.577173532370908,34.86943454285221,11.2207443515358,23.0,,32.292007894152036,,10.32652022719911,36.60274984747999,11.505113534526995,25.729999542236328,,96823400,,899400.0,222682600,1107206700,0
2009-08-01,,35.9364013671875,,12.548263549804688,35.707523345947266,12.054899215698242,26.010000228881836,,36.655411688373206,,12.929509848566164,36.32973805947953,12.455386453292867,28.389999389648438,,33.20134297289728,,11.463683670029866,34.558329456116155,11.55251281836121,23.68000030517578,,35.06936022108783,,12.160443887682044,34.99007067317967,11.900865349858849,25.920000076293945,,82577000,,1157900.0,184050500,1032756000,0
2009-09-01,,39.88969039916992,,13.310761451721191,36.554256439208984,11.69689655303955,25.610000610351562,,41.64432700888501,,13.553970978040816,36.93856515137717,12.414103415342307,29.56999969482422,,35.34036942398669,,11.963252769216332,34.51101080288528,11.611118483601498,22.190000534057617,,36.323814692835185,,12.594280858465037,35.90092967382291,12.106729045783982,26.010000228881836,,103969200,,937200.0,213399900,1127019900,0
2009-10-01,,40.22220993041992,,13.645992279052734,37.5406494140625,11.837481498718262,30.690000534057617,,42.663136204327,,14.789731353255572,38.81527509842584,12.390278031970782,31.59000015258789,,39.196315766549105,,12.587704434355974,35.888116685541135,11.61112136060788,20.100000381469727,,39.72695179570481,,13.199013530889108,36.503014005092716,11.692134304798966,25.979999542236328,,92945500,,865300.0,200713800,1122053400,0
2009-11-01,,42.516727447509766,,13.80374526977539,40.512638092041016,12.997873306274414,24.510000228881836,,43.467694254592175,,15.118387676420665,41.47341211793922,13.126541754099867,31.84000015258789,,40.281244945821555,,13.139850703970643,37.53423763440669,11.799352865130315,20.049999237060547,,40.345115951789836,,13.488231393078292,37.68796255363528,11.868452233632008,30.700000762939453,,63580000,,1347100.0,164171600,918029100,0
2009-12-01,2.4052200317382812,41.991580963134766,,14.829795837402344,40.338069915771484,12.735771179199219,21.68000030517578,2.4631772595556134,43.396743610471006,,15.074206012611157,41.3781799812855,13.124158369034664,24.510000228881836,2.3907307679653607,40.82061569995795,,13.95123785691081,38.7876010240261,12.464137517295372,19.25,2.4269539273976624,42.672872846062276,,14.13619663600133,41.113305593847315,13.069354440540526,24.510000228881836,23500.0,72889900,,965700.0,153243600,794043900,0
2010-01-01,2.463177442550659,40.756744384765625,,14.314554214477539,40.331600189208984,12.795206069946289,24.6200008392334,2.680516588016738,42.89287065217653,,15.72817383488459,41.84976771187749,13.219078824580444,28.010000228881836,2.3472631510301083,40.27416387854344,,14.202257246318453,39.44654094028505,12.574887609934041,16.860000610351562,2.4849113398247007,41.96319565032109,,14.935490465471169,40.46080651259486,12.869444437475513,21.68000030517578,419300.0,61205800,,1136800.0,158366700,874774500,0
2010-02-01,2.4124643802642822,43.26898956298828,,14.360796928405762,41.24895477294922,12.948472023010254,19.5,2.6008249599136612,43.65931120923328,,15.127058309318837,42.47641098097526,13.051448188000878,29.219999313354492,2.2820610216247625,40.70705622521031,,13.290673840550973,40.402658275870856,12.610811219856995,19.31999969482422,2.4921554943807283,41.01931300076595,,14.525939489118713,40.59000729598946,12.840708053518211,24.329999923706055,1234300.0,72957800,,832400.0,150643900,835515000,0
2010-03-01,2.789186477661133,42.5050048828125,,15.50357437133789,43.46942138671875,13.31486701965332,17.59000015258789,2.8833668855247048,44.22058111547849,,15.800831316352834,43.971089671062636,13.475315979434564,19.940000534057617,2.4631777986889203,42.45517508184249,,14.380606350037398,41.208645869401046,12.728151471817743,16.170000076293945,2.4704224321610653,43.42330158443782,,14.433451889158162,41.68425523890052,12.941284080698486,19.93000030517578,582800.0,78643100,,940900.0,153461200,812293200,0
2010-04-01,2.695005416870117,42.05653762817383,,15.193113327026367,45.99079132080078,12.917900085449219,22.049999237060547,2.897855264669937,44.106685040216455,,16.434984644602082,46.72049546117526,13.46216710929389,23.200000762939453,2.6153143003653394,41.72196377219608,,14.598600448825891,43.690926670798234,12.889001695324938,15.229999542236328,2.883366002164638,42.51924332132376,,15.668723377599235,43.690926670798234,13.42604239911755,17.010000228881836,484200.0,83104700,,926900.0,135971400,848853300,0
2010-05-01,2.332773208618164,41.46569061279297,,13.944635391235352,43.5671501159668,12.176153182983398,32.06999969482422,2.716738961053289,43.30228387814839,,15.35825502000412,46.80520078105372,13.23337979087877,48.20000076293945,2.224103581085788,39.15215422667148,,12.91414511499621,42.70714379780679,12.041292226961911,19.610000610351562,2.680515809451034,42.02093847649564,,14.994941964366118,46.17974209245588,12.975694852359265,22.40999984741211,499300.0,118287900,,1697000.0,185467000,1194357000,0
2010-06-01,2.4704222679138184,39.165225982666016,,14.494027137756348,43.27619934082031,11.643754005432129,34.540000915527344,2.796430925211184,42.272442243357645,,16.044082432028215,46.37064067641441,12.615077134063279,37.380001068115234,2.347263334349949,39.0652212963012,,13.75590514243258,43.230209958389835,11.629220174295346,22.8700008392334,2.347263334349949,41.55813940413207,,13.977341613042848,43.51271759688186,12.305028075909084,34.869998931884766,294800.0,83488700,,1843600.0,149278100,1171645500,0
2010-07-01,2.825409173965454,40.508113861083984,,16.39971923828125,45.81220626831055,12.399497032165527,23.5,2.8978554921796875,41.000984570167866,,16.54734308823169,47.00136412730254,12.5496767251878,37.58000183105469,2.3907307465031127,38.15091500736473,,14.15851369158219,42.908288190117325,11.571087339282622,21.860000610351562,2.419709273788806,39.09379454885243,,14.56783477367559,43.83465238770638,11.651021334337063,34.40999984741211,390100.0,90675600,,2920700.0,133382100,841022400,0
2010-08-01,2.789186477661133,40.35811233520508,,15.581079483032227,47.999977111816406,12.145155906677246,26.049999237060547,2.8978561524689948,41.150988960421266,,17.345862295028063,48.66354241488211,12.711962651508246,28.920000076293945,2.6587830751625225,38.60806975092103,,15.15833756707952,45.88445575870091,12.11124549373899,21.360000610351562,2.8471437181639794,40.758122925136895,,16.80904568063707,46.31807417826844,12.486692504575572,23.06999969482422,265500.0,75912600,,1163000.0,129701400,817677300,0
2010-09-01,3.441204071044922,46.23297882080078,,19.64745330810547,49.31925582885742,13.039535522460938,23.700000762939453,3.535384475897636,46.75631935201803,,19.976252741106077,50.47760632175766,13.251500339517074,25.1299991607666,2.8616328936245976,40.69133024025728,,16.20512222570574,48.75662945659307,12.294001212585584,20.850000381469727,2.8616328936245976,40.81320492423299,,16.211832574934515,48.928723608104356,12.30131053649938,25.1299991607666,7503100.0,76683600,,1789900.0,139333600,648852000,0
2010-10-01,3.644160032272339,44.99991226196289,,21.043174743652344,51.477081298828125,13.197905540466309,21.200000762939453,3.717189573370355,46.92837651724287,,22.03628342929198,52.886962220164335,13.35626963325844,24.34000015258789,3.439678292243742,44.37620865646175,,19.318654602811918,49.246432975409675,12.895793219566519,17.899999618530273,3.454284130817213,46.541249009788714,,19.526670317266696,49.670057792616994,13.059031126068772,22.899999618530273,2099800.0,86190200,,1588700.0,110920200,625335300,0
2010-11-01,3.9508819580078125,48.62625503540039,,20.620433807373047,51.82789611816406,13.178409576416016,23.540000915527344,4.096940653801666,48.9067491873527,,22.922031441793298,52.85386034042306,13.575540205584675,23.84000015258789,3.6003415756253614,45.102091128873845,,20.33860549948754,51.046836975731765,13.017607242343743,17.760000228881836,3.60764466711881,45.3466249845544,,21.063306679783356,51.6690330366483,13.168663346724838,21.649999618530273,879400.0,70219900,,2769400.0,118058200,725407200,0
2010-12-01,4.337936878204346,51.93466567993164,,22.367042541503906,51.20625305175781,13.13943099975586,17.75,4.352542712209186,52.617925211291706,,22.663919390638295,53.994712502337066,13.48296094381656,21.43000030517578,3.994699256744759,48.91395608113323,,20.720718683397838,50.6592349341578,12.946955806821775,15.399999618530273,3.994699256744759,49.05779730500326,,20.835421511859465,52.79393854197859,13.258812935513626,21.190000534057617,1359100.0,69379200,,2080100.0,114256400,738546300,0
2011-01-01,3.9435794353485107,51.66854476928711,17.540151596069336,21.010854721069336,49.14493942260742,13.736367225646973,19.530000686645508,4.374451758878453,53.00628877966873,17.765914457563028,22.488498395990852,51.759953367738184,14.184690711585231,20.079999923706055,3.9216705078731495,50.35238187736135,17.540151596069336,20.24841898994695,48.12428380710472,13.116551928341966,15.369999885559082,4.323331508486925,52.32303484936405,17.68776679393655,22.333309981969993,51.43307789698092,13.285593356038719,17.940000534057617,26635500.0,51344400,24800.0,2228400.0,233975300,781969500,0
2011-02-01,4.140758514404297,53.790225982666016,18.912099838256836,21.27399253845215,50.48579406738281,12.734375953674316,18.350000381469727,4.27221103852342,54.28648733842872,18.920783278158407,22.124142709207884,50.99945542834568,13.898058779679664,23.219999313354492,3.899762046070603,50.73355453423889,17.0365198806343,20.32938037965875,48.75134656459904,12.621680723637983,14.859999656677246,3.943579554110311,51.9418389968694,18.14797368888658,21.361705862775832,49.51183512420066,13.809864584952502,18.59000015258789,5958900.0,41166300,71000.0,1995100.0,135858400,830517600,0
2011-03-01,4.206484317779541,52.87791442871094,19.360599517822266,21.361713409423828,51.174373626708984,12.75152587890625,17.739999771118164,4.345239564916432,54.37078495770658,19.360599517822266,21.78004062233927,51.95453479992717,13.199849456797848,31.280000686645508,3.680673603941825,50.151803506394586,17.08802312961732,18.58185753910712,49.02221371982084,12.486940461131686,17.06999969482422,4.279513486859628,54.16885163046396,19.06341636190267,21.78004062233927,50.91880624125163,12.778474497518223,17.6299991607666,8557900.0,61283600,72900.0,4341900.0,143318900,837741900,0
2011-04-01,4.688477993011475,58.33734893798828,20.671701431274414,24.283260345458984,52.66741180419922,13.56374740600586,14.75,4.688477993011475,58.77727746718813,20.85525652105124,24.370972404412065,52.85572506525976,13.608153601941554,19.06999969482422,4.038517753414459,52.748098626691245,18.486532111538178,20.902899674951424,50.88515763262517,12.80883501686145,14.270000457763672,4.199181953184396,52.762525579733776,19.360599839432673,21.354963735116716,51.315589409663986,12.890247552449823,16.68000030517578,1513700.0,51728400,47300.0,1166300.0,97983500,533978400,0
2011-05-01,4.746901988983154,59.48405456542969,22.341167449951172,23.54781150817871,54.83976364135742,13.622952461242676,15.449999809265137,4.754205082270766,60.544204607104994,22.63835056813145,24.37771970615544,55.87549193749129,13.93133101300308,20.030000686645508,4.389058775425908,57.07526491760483,20.05111126532861,21.894741203359022,52.593442497494955,13.368847506912987,15.069999694824219,4.710387219006407,58.56813555031432,20.505625151529348,24.290005078247198,52.72795566454961,13.588413690770667,15.069999694824219,656600.0,48334900,42700.0,4139300.0,120036800,587097000,0
2011-06-01,4.79802131652832,58.761260986328125,26.090919494628906,24.681133270263672,57.13222885131836,13.196552276611328,16.520000457763672,4.819929894081604,59.67986086902348,26.090919494628906,24.68796404119507,57.53199452736342,13.700673189673793,24.649999618530273,4.323331174696903,55.91867384106466,22.786943201679392,21.614772323778368,54.205150909008154,12.861298682660275,15.880000114440918,4.761506556298764,59.55689489969654,22.856868546480623,23.847956368587166,55.20117138406614,13.653490718883512,15.949999809265137,1159100.0,51884700,68600.0,1844900.0,128508800,847694100,0
